#Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
69.66265141107694,-0.003537818171625749,-1.923450254757412
70.14552984199722,-0.003440482730329782,-1.936844071724437
70.63175542629624,-0.00359995263678959,-1.950387993361673
71.12135136533296,-0.003729019513494088,-1.964287506287747
71.6143410212902,-0.003564114392680741,-1.977244758697108
72.11074791829004,-0.003749761839663916,-1.991420233880788
72.6105957435155,-0.003435035934022691,-2.004632672662026
73.11390834834179,-0.003582622827361059,-2.019307040494127
73.6207097494736,-0.003722102868835258,-2.032825848153266
74.13102413009184,-0.003852292599616644,-2.047048940776932
74.64487584100668,-0.003738475916923284,-2.060571630599156
75.1622894018206,-0.003746926668670359,-2.074924836034484
75.68328950209744,-0.003637591380236146,-2.089771384299262
76.20790100254131,-0.003713009330133233,-2.104189468790167
76.73614893618193,-0.00365235016773943,-2.118581272849973
77.2680585095703,-0.003626188517303532,-2.132902995366408
77.8036551039804,-0.003879286843330026,-2.148240773412432
78.34296427662129,-0.003822232133471947,-2.162591634934472
78.88601176185549,-0.003747086204052168,-2.1781516992639
79.43282347242821,-0.003716374518019512,-2.193127285218068
79.98342550070285,-0.003795452541778664,-2.208036851854615
80.53784411990678,-0.003844343919000451,-2.223662451946646
81.09610578538413,-0.003857533716397919,-2.238662122449597
81.65823713585931,-0.003971493881730801,-2.254942832034999
82.22426499470713,-0.003931733576500585,-2.270564439913798
82.79421637123353,-0.00387824246458304,-2.285333550275851
83.36811846196349,-0.003617490948313845,-2.301725035356043
83.94599865193982,-0.00377231029406237,-2.317829462228423
84.527884516029,-0.003798974720267896,-2.332943705949099
85.11380382023776,-0.00384473803087839,-2.349172613167582
85.70378452303702,-0.003737658809538402,-2.366406718266148
86.29785477669711,-0.003893671439479365,-2.382288389935972
86.89604292863018,-0.003719543765612583,-2.398885780469996
87.49837752274372,-0.003686793187234293,-2.415532279405397
88.10488730080148,-0.003951085206271016,-2.431886274450079
88.71560120379617,-0.003846851974803955,-2.449725939563734
89.33054837332953,-0.00399127346023508,-2.466078995293884
89.94975815300364,-0.003943524180506969,-2.482695247161288
90.57326008982007,-0.003980823379793881,-2.500354411043169
91.20108393559106,-0.004052849042943618,-2.518835752369796
91.83325964835811,-0.004268831969370294,-2.534930533879892
92.4698173938224,-0.003909566167137796,-2.552073119193587
93.1107875467831,-0.004242470922446802,-2.569610103037434
93.75620069258812,-0.004179273678127135,-2.588898789222839
94.40608762859236,-0.003832803760283667,-2.607011669119601
95.0604793656283,-0.003925841954178507,-2.62461317125657
95.71940712948451,-0.003980696862824784,-2.643127045350923
96.38290236239715,-0.004584669093523161,-2.661537276301658
97.05099672454899,-0.004211485162757639,-2.677983968077598
97.72372209558122,-0.004168162834478743,-2.699191412793709
