Time (s),Channel 1 (V),Channel 2 (V)
-0.01998848,6.5314181469104575,-0.4209086600761242
-0.01998604,6.463387010332209,-0.4209086600761242
-0.0199836,6.463387010332209,-0.4243339118798534
-0.01998116,6.497402578621302,-0.4209086600761273
-0.01997872,6.463387010332178,-0.4209086600761242
-0.01997628,6.4293714420430845,-0.4209086600761242
-0.01997384,6.4293714420430845,-0.4209086600761242
-0.0199714,6.463387010332209,-0.4209086600761242
-0.01996896,6.39535587375396,-0.4209086600761242
-0.01996652,6.39535587375396,-0.41748340827239805
-0.01996408,6.39535587375396,-0.4209086600761242
-0.01996164,6.39535587375396,-0.4209086600761242
-0.0199592,6.39535587375396,-0.41748340827239494
-0.01995676,6.39535587375396,-0.4209086600761242
-0.01995432,6.361340305464867,-0.41748340827239805
-0.019951879999999998,6.39535587375396,-0.420908660076118
-0.01994944,6.39535587375396,-0.4140581564686657
-0.019947,6.361340305464836,-0.41748340827239494
-0.01994456,6.361340305464836,-0.4209086600761242
-0.01994212,6.361340305464836,-0.41748340827239494
-0.01993968,6.327324737175743,-0.4209086600761211
-0.01993724,6.3273247371757115,-0.41748340827239805
-0.0199348,6.3273247371757115,-0.4209086600761242
-0.01993236,6.3273247371757115,-0.41748340827239494
-0.01992992,6.293309168886587,-0.4209086600761242
-0.01992748,6.293309168886587,-0.4209086600761242
-0.01992504,6.293309168886587,-0.4209086600761242
-0.0199226,6.293309168886556,-0.41748340827239494
-0.01992016,6.259293600597463,-0.41748340827239494
-0.01991772,6.259293600597463,-0.41748340827239494
-0.01991528,6.293309168886587,-0.4243339118798534
-0.01991284,6.225278032308401,-0.4209086600761273
-0.019910399999999998,6.2252780323083075,-0.4209086600761211
-0.01990796,6.191262464019214,-0.41748340827239494
-0.01990552,6.2252780323083385,-0.41748340827239494
-0.01990308,6.191262464019214,-0.41748340827239494
-0.01990064,6.191262464019214,-0.4209086600761242
-0.0198982,6.2252780323083075,-0.41748340827239805
-0.01989576,6.123231327441028,-0.4140581564686688
-0.01989332,6.191262464019214,-0.41748340827239494
-0.01989088,6.191262464019214,-0.41748340827239494
