Time (s),Channel 1 (V),Channel 2 (V)
0.00135908,-8.571494173460746,0.09630436228699277
0.00136152,-8.60550974174987,0.09630436228699277
0.00136396,-8.639525310038994,0.10315486589445126
0.0013664,-8.60550974174987,0.09972961409072201
0.00136884,-8.571494173460746,0.09972961409072201
0.00137128,-8.639525310038994,0.09972961409072201
0.00137372,-8.60550974174987,0.09630436228699277
0.00137616,-8.60550974174987,0.10315486589445126
0.0013786,-8.639525310038994,0.10658011769818052
0.00138104,-8.673540878328119,0.10315486589445126
0.00138348,-8.639525310038994,0.09972961409072201
0.00138592,-8.673540878328119,0.10315486589445126
0.00138836,-8.707556446617243,0.09972961409072201
0.0013908,-8.673540878328119,0.10315486589445126
0.00139324,-8.639525310038994,0.10315486589445126
0.00139568,-8.707556446617243,0.10315486589445126
0.00139812,-8.707556446617243,0.10315486589445126
0.00140056,-8.707556446617243,0.10658011769818052
0.001403,-8.707556446617243,0.10315486589445126
0.00140544,-8.707556446617243,0.10658011769818052
0.00140788,-8.707556446617243,0.10315486589445126
0.00141032,-8.707556446617243,0.10315486589445126
0.0014127599999999999,-8.741572014906367,0.10315486589445126
0.0014152,-8.741572014906367,0.10658011769818052
0.00141764,-8.741572014906367,0.10658011769818052
0.00142008,-8.741572014906367,0.10315486589445126
0.00142252,-8.775587583195492,0.10658011769818052
0.00142496,-8.775587583195492,0.11000536950190977
0.0014274,-8.775587583195492,0.10658011769818052
0.00142984,-8.775587583195492,0.11000536950190977
0.00143228,-8.84361871977374,0.11000536950190977
0.00143472,-8.775587583195492,0.10658011769818052
0.00143716,-8.809603151484616,0.11000536950190977
0.0014396,-8.809603151484616,0.11000536950190977
0.00144204,-8.809603151484616,0.11000536950190977
0.00144448,-8.84361871977374,0.10658011769818052
0.00144692,-8.809603151484616,0.11343062130563902
0.00144936,-8.809603151484616,0.11343062130563902
0.0014518,-8.877634288062865,0.11000536950190977
0.00145424,-8.877634288062865,0.11343062130563902
0.00145668,-8.809603151484616,0.11000536950190977
0.00145912,-8.877634288062865,0.11000536950190977
0.00146156,-8.84361871977374,0.11343062130563902
0.001464,-8.84361871977374,0.11343062130563902
0.00146644,-8.84361871977374,0.11343062130563902
0.0014688799999999999,-8.84361871977374,0.11343062130563902
0.00147132,-8.877634288062865,0.11343062130563902
0.00147376,-8.877634288062865,0.11343062130563902
0.0014762,-8.877634288062865,0.11343062130563902
0.00147864,-8.877634288062865,0.12028112491309752
0.00148108,-8.911649856351989,0.11685587310936826
0.0014835199999999999,-8.911649856351989,0.11343062130563902
0.00148596,-8.911649856351989,0.11685587310936826
0.0014884,-8.945665424641113,0.11343062130563902
0.00149084,-8.945665424641113,0.11343062130563902
0.00149328,-8.911649856351989,0.11685587310936826
0.00149572,-8.911649856351989,0.11685587310936826
0.00149816,-8.945665424641113,0.11685587310936826
0.0015006,-8.979680992930238,0.12028112491309752
0.00150304,-8.911649856351989,0.11685587310936826
0.00150548,-8.945665424641113,0.11685587310936826
0.00150792,-8.979680992930238,0.12370637671682677
0.00151036,-8.945665424641113,0.12028112491309752
0.0015128,-8.945665424641113,0.11685587310936826
0.00151524,-8.979680992930238,0.12028112491309752
0.00151768,-8.979680992930238,0.12028112491309752
0.00152012,-8.979680992930238,0.12028112491309752
0.00152256,-8.979680992930238,0.12028112491309752
0.001525,-8.979680992930238,0.12028112491309752
