Time (s),Channel 1 (V),Channel 2 (V)
-0.01998848,8.310990872658016,-0.28185431302492214
-0.01998604,8.277234542690193,-0.28185431302492214
-0.0199836,8.310990872658016,-0.2852320433555646
-0.01998116,8.277234542690223,-0.2852320433555646
-0.01997872,8.310990872657985,-0.2886097736862071
-0.01997628,8.277234542690193,-0.2886097736862071
-0.01997384,8.277234542690193,-0.2852320433555646
-0.0199714,8.243478212722371,-0.2886097736862071
-0.01996896,8.277234542690193,-0.2852320433555646
-0.01996652,8.310990872657985,-0.2852320433555646
-0.01996408,8.243478212722371,-0.28185431302492214
-0.01996164,8.243478212722371,-0.28185431302492214
-0.0199592,8.277234542690193,-0.2852320433555646
-0.01995676,8.243478212722371,-0.2886097736862071
-0.01995432,8.243478212722371,-0.2852320433555677
-0.019951879999999998,8.209721882754549,-0.2852320433555646
-0.01994944,8.209721882754549,-0.2852320433555646
-0.019947,8.175965552786725,-0.2852320433555646
-0.01994456,8.175965552786725,-0.2852320433555646
-0.01994212,8.209721882754549,-0.2886097736862071
-0.01993968,8.175965552786755,-0.2886097736862071
-0.01993724,8.209721882754549,-0.2886097736862071
-0.0199348,8.209721882754549,-0.2886097736862071
-0.01993236,8.175965552786725,-0.2919875040168495
-0.01992992,8.209721882754549,-0.2886097736862071
-0.01992748,8.175965552786725,-0.2886097736862071
-0.01992504,8.209721882754518,-0.2886097736862071
-0.0199226,8.142209222818932,-0.2919875040168464
-0.01992016,8.175965552786725,-0.2886097736862071
-0.01991772,8.175965552786725,-0.2919875040168495
-0.01991528,8.142209222818902,-0.2919875040168495
-0.01991284,8.10845289285111,-0.2953652343474889
-0.019910399999999998,8.074696562883288,-0.2919875040168464
-0.01990796,8.10845289285108,-0.2886097736862071
-0.01990552,8.10845289285108,-0.2919875040168495
-0.01990308,8.074696562883258,-0.2919875040168495
-0.01990064,8.040940232915435,-0.2919875040168495
-0.0198982,8.108452892851018,-0.2919875040168495
-0.01989576,8.074696562883258,-0.29198750401685253
-0.01989332,8.074696562883258,-0.29536523434749196
-0.01989088,8.10845289285108,-0.29536523434749196
-0.01988844,8.040940232915435,-0.2987429646781343
-0.019886,8.007183902947611,-0.29536523434749196
-0.01988356,8.040940232915405,-0.29198750401685253
-0.01988112,8.007183902947641,-0.29198750401685253
-0.01987868,8.040940232915435,-0.29536523434749196
-0.01987624,8.007183902947611,-0.29536523434749196
-0.0198738,8.007183902947611,-0.29536523434749196
-0.01987136,8.007183902947611,-0.29536523434749196
-0.019868919999999998,8.007183902947611,-0.29536523434749196
-0.01986648,8.007183902947611,-0.29536523434749196
